movieId,title,overview,genres,keywords,releaseDate,voteAverage,voteCount,posterPath,director,runtime,cast
16367,Kinky Boots,"Charles Price may have grown up with his father in the family shoe business in Northampton, in central England, but he never thought that he would take his father's place. Yet, the untimely death of his father places him in that position, only to learn that Price & Sons Shoes is failing. While in despair at his failed attempts to save the business, Charles has a chance encounter with the flamboyant drag queen cabaret singer, Lola. Her complaints about the inadequate footwear for her work combined with one of Charles' ex-employees, Lauren, leads to a suggestion to change the product to create a desperate chance to save the business: make men's fetish footwear. Lola is convinced to be their footwear designer and the transition begins. Now this disparate lot must struggle at this unorthodox idea while dealing both the prejudice of the staff, Lola's discomfort in the small town and the selfish manipulation of Charles' greedy fiancée who cannot see the greater good in Charles' dream.","[35, 18]","transvestism, gay, drag queen, factory, shoe seller, small town, cabaret, british, independent film, boots, unlikely friendship, drag",2005-08-30,6.3,89.0,/8EzwkItfERGB05BOKNJTJFo93Z.jpg,Julian Jarrold,107,"Joel Edgerton, Chiwetel Ejiofor, Sarah-Jane Potts, Nick Frost, Linda Bassett"
17131,The Glass Key,"During the campaign for reelection, the crooked politician Paul Madvig decides to clean up his past, refusing the support of the gangster Nick Varna and associating to the respectable reformist politician Ralph Henry. When Ralph's son, Taylor Henry, a gambler and the lover of Paul's sister Opal, is murdered, Paul's right arm, Ed Beaumont, finds his body on the street. Nick uses the financial situation of The Observer to force the publisher Clyde Matthews to use the newspaper to raise the suspicion that Paul Madvig might have killed Taylor.","[80, 18, 53]",film noir,1942-10-14,6.2,25.0,/wMUEEEdqKWIN9BxcSFx3dlFb7i1.jpg,Stuart Heisler,85,"Brian Donlevy, Veronica Lake, Alan Ladd, Bonita Granville, Richard Denning"
8982,The Protector,"In Bangkok, the young Kham was raised by his father in the jungle with elephants as members of their family. When his old elephant and the baby Kern are stolen by criminals, Kham finds that the animals were sent to Sidney. He travels to Australia, where he locates the baby elephant in a restaurant owned by the evil Madame Rose, the leader of an international Thai mafia. With the support of the efficient Thai sergeant Mark, who was involved in a conspiracy, Kham fights to rescue the animal from the mobsters.","[28, 80, 18, 53]","buddhism, elephant, sydney, australia, fighter, tempel, gang, animal",2005-08-11,6.8,171.0,/uKE9BxgtT5g2pE3ZKC7MnzsAbTZ.jpg,Prachya Pinkaew,108,"Tony Jaa, Petchtai Wongkamlao, Bongkoj Khongmalai, Xing Jing, Nathan Jones"
956,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","[12, 28, 53]","berlin, cia, vatican, white house, secret identity, secret, explosive, mobile phone, map, traitor, mask, honeymoon, shanghai, pretended murder, secret mission, letter, funeral, covered investigation, to shoot dead, secret agent, video, stamp, hard drive, e-mail, decipherment, suitcase, computer, revenge, murder, mission, hospital, duel, disguise, celebration, good and bad, research laboratory, blast",2006-05-03,6.5,2062.0,/vKGYCpmQyV9uHybWDzXuII8Los5.jpg,J.J. Abrams,126,"Tom Cruise, Philip Seymour Hoffman, Ving Rhames, Billy Crudup, Michelle Monaghan"
36253,The Wayward Cloud,"Hsiao-Kang, now working as an adult movie actor, meets Shiang-chyi once again. Meanwhile, the city of Taipei faces a water shortage that makes the sales of watermelons skyrocket.","[10402, 35, 18, 10749]","porn actor, musical, taiwan, water shortage, unsimulated sex",2005-05-19,6.9,20.0,/9982mkMphAfTGrXbCiOkCwTGVug.jpg,Tsai Ming-liang,114,"Lee Kang-Sheng, Chen Shiang-Chyi, Sumomo Yozakura, Lu Yi-Ching, Yang Kuei-Mei"
31506,Die Nibelungen: Siegfried,"Siegfried, son of King Sigmund, hears of the beautiful sister of Gunter, King of Worms, Kriemhild. On his way to Worms, he kills a dragon and finds a treasure, the Hort. He helps Gunther to win Brunhild, by using a mask that makes him invisible. But because Brunhild is cursing Kriemhild, she tells her what really happened. Now Brunhild wants Siegfried's head.","[12, 18, 14]","treasure, mythology, folk hero, iceland, rhine, betrayal, knight, dragon, wedding, based on myths or folklore, ring, burgundy, dwarf",1924-02-13,7.7,19.0,/rb0mUDrw87WXwH9MsfYvyBxCQ1z.jpg,Fritz Lang,140,"Paul Richter, Theodor Loos, Margarete Schön, Gertrud Arnold, Rudolf Klein-Rogge"
42512,Die Nibelungen: Kriemhild's Revenge,"After Siegfried's death, Kriemhild marries Etzel, the King of the Huns. She gives birth to a child, and invites her brothers for a party. She tries to persuade Etzel and the other Huns to kill Hagen, the murderer of Siegfried, but he is protected by her brothers. A fierce battle begins to force her brothers to give Hagen to her.","[12, 18, 14]","knight, tragedy, attila, huns, king, battle, based on myths or folklore, burgundy, pannonian plain, danube",1924-04-25,7.5,14.0,/fQ74KhKpjVrxvWJT69EnCIKFaH3.jpg,Fritz Lang,129,"Margarete Schön, Gertrud Arnold, Theodor Loos, Rudolf Klein-Rogge, Hanna Ralph"
1416,The Coast Guard,An overzealous soldier mentally deteriorates after killing an innocent man he thought was a spy.,"[53, 18]","rape, sea, loss of lover, brother sister relationship, border, mistake, weapon, insanity, murder",2002-11-22,6.8,29.0,/ezHR68DZeyKgRraAZd3eGCgmIl.jpg,Kim Ki-duk,96,"Jang Dong-gun, Jeong-hak Kim, Park Ji-ah , Hye-jin Yu, Kim Tae-woo"
9530,RV,"Climbing aboard their mammoth recreational vehicle for a cross-country road trip to the Colorado Rockies, the McNeive family – led by dysfunctional patriarch, Bob – prepares for the adventure of a lifetime. But spending two weeks together in one seriously small space has a way of cramping their style.",[35],"father son relationship, workaholic, camping, colorado, rocky mountains, marriage, slapstick, car crash, family vacation, family holiday",2006-04-28,5.6,503.0,/eqV0JjfwcEJuK3JPZ2rsNvS1p30.jpg,Barry Sonnenfeld,99,"Robin Williams, Cheryl Hines, Joanna 'JoJo' Levesque, Josh Hutcherson, Jeff Daniels"
9829,United 93,"A real time account of the events on United Flight 93, one of the planes hijacked on 9/11 that crashed near Shanksville, Pennsylvania when passengers foiled the terrorist plot.","[18, 36, 80, 53, 28]","airplane, hijacking, terror cell, emergency landing, war on terror",2006-04-28,6.9,377.0,/r3mdSgsnpoi4UiUufdybhjha68t.jpg,Paul Greengrass,111,"J.J. Johnson, Polly Adams, Trish Gates, Nancy McDoniel, Opal Alladin"
10115,Stick It,"Haley is a naturally gifted athlete but, with her social behavior, the teen seems intent on squandering her abilities. After a final brush with the law, a judge sentences her to an elite gymnastics academy run by a legendary, hard-nosed coach. Once there, Haley's rebellious attitude wins her both friends and enemies.","[35, 18]","gymnastics, trainer, puberty, training, sport, teenager, woman director",2006-04-21,6.3,153.0,/uMcylxIC7nBpBd8Uf6Apr4MJ1pf.jpg,Jessica Bendinger,105,"Jeff Bridges, Missy Peregrym, Vanessa Lengies, Maddy Curley, Nikki SooHoo"
560,Secret Beyond the Door,Fritz Lang’s psycho thriller tells the story of a woman who marries a stranger with a deadly hobby and through their love he attempts to fight off his obsessive-compulsive actions.,"[80, 18, 53]","new york, post traumatic stress  disorder, mexico, single parent, jealousy, clerk, love of one's life, architect, honeymoon, psychoanalysis, room, neurosis, lilac, sigmund freud, fetishism",1948-01-01,5.8,21.0,/uVBEwjzXweHWjCFjAs7eJzH9in6.jpg,Fritz Lang,99,"Joan Bennett, Michael Redgrave, Anne Revere, Barbara O'Neil, Natalie Schafer"
5717,Man Push Cart,"Every night while the city sleeps, Ahmad, a former Pakistani rock star turned immigrant, drags his heavy cart along the streets of New York. And every morning, he sells coffee and donuts to a city he cannot call his own. One day, however,the pattern of this harsh existence is broken by a glimmer of hope for a better life.",[18],"new york, father son relationship, cat, skyscraper, night life, despair, nightclub, immigrant, coffee, donut, pop star, dying and death, night, shortage of money, pakistani, tape, alone, snack bar, loneliness, independent film, money, falling in love, city, renovation",2005-09-01,7.0,13.0,/hGhGa4O6ztK5r3SeFlEmYZE7EUZ.jpg,Ramin Bahrani,87,"Leticia Dolera, Charles Daniel Sandoval, Ali Reza, Farooq 'Duke' Muhammad, Panicker Upendran"
14384,Soldier Blue,"After a cavalry group is massacred by the Cheyenne, only two survivors remain: Honus, a naive private devoted to his duty, and Cresta, a young woman who had lived with the Cheyenne two years and whose sympathies lie more with them than with the US government. Together, they must try to reach the cavalry's main base camp. As they travel onward, Honus is torn between his growing affection for Cresta.","[28, 18, 10749, 37]","based on novel, attack, massacre, private",1970-08-12,7.1,42.0,/2fRfVQpdrjAhvxwytG0scOqdQOJ.jpg,Ralph Nelson,112,"Candice Bergen, Peter Strauss, Donald Pleasence, John Anderson, Jorge Rivero"
28432,Footlight Parade,"James Cagney stars as a fledgling producer who finds himself at odds with his workers, financiers and his greedy ex-wife when he tries to produce live musicals for movie-going audiences. Co-starring Joan Blondell and Dick Powell with spectacular Busby Berkeley dance sequences. Inducted into the Library of Congress National Film Registry.","[35, 10402, 10749]","musical, producer",1933-10-21,5.8,15.0,/3i03jv70icLoxJiwkqcFsLmmmrA.jpg,Lloyd Bacon,104,"James Cagney, Joan Blondell, Ruby Keeler, Dick Powell, Frank McHugh"
19719,LolliLove,"A hip, misguided Southern California couple decide to make a difference in the lives of the homeless by giving them lollipops with a cheery slogan on the wrapper.","[35, 99]","homeless person, mercifulness, homelessness, dark comedy, independent film, woman director",2004-11-21,6.1,8.0,/7GIE8Td9CG7x6uDnCdd3JDJsQ57.jpg,Jenna Fischer,64,"James Gunn, Jenna Fischer, Peter Alton, Sarah Sido, Linda Cardellini"
10008,An American Haunting,Based on the true events of the only case in US History where a spirit caused the death of a man.,"[27, 53]","witch, independent film, curse, suitor, family",2005-05-05,5.3,143.0,/5ePaCimd7cA9zYNib8WfIbWnrCf.jpg,Courtney Solomon,83,"Donald Sutherland, Sissy Spacek, James D'Arcy, Matthew Marsh, Gaye Brown"
7870,Down in the Valley,"On a trip to the beach, a teenage girl named Tobe meets a charismatic stranger named Harlan, who dresses like a cowboy and claims to be a former ranch hand. The pair feel an instant attraction and begin a relationship, but her father, a lawman, is suspicious of her lover.","[18, 10749]","indian territory, beach, stetson, san fernando valley, strange person",2005-05-13,6.0,64.0,/qgyp48naq0W7j4NbOttFi91DlYW.jpg,David Jacobson,112,"Edward Norton, Evan Rachel Wood, David Morse, Rory Culkin, Bruce Dern"
34019,The Hidden Blade,Set in 19th Century Japan a young samurai who finds himself in love with a farm girl leaves his home to begin a new life. He has to take stock of his new life when he is put to the test and ordered to kill a traitor who just happens to be his dearest friend.,"[18, 10749]",samurai,2004-10-30,7.6,28.0,/j6eOTaZJqWG9lEFWfK9jJqd03Qo.jpg,Yôji Yamada,132,"Masatoshi Nagase, 松隆子, Hidetaka Yoshioka, Yukiyoshi Ozawa, Tomoko Tabata"
7518,Over the Hedge,"A scheming raccoon fools a mismatched family of forest creatures into helping him repay a debt of food, by invading the new suburban sprawl that popped up while they were hibernating – and learns a lesson about family himself.","[35, 16, 10751]","squirrel, eating and drinking, vororte, garden, grizzly bear, entrapment, suburbian idyll, garbage, forest, turtle, hiding in a garbage container, skunk, racoon, animal",2006-04-22,6.3,1116.0,/jtZnymorbnHY7mOiBXR14ZDJseM.jpg,Karey Kirkpatrick,83,"Bruce Willis, Garry Shandling, Steve Carell, Wanda Sykes, William Shatner"
9786,Art School Confidential,"Starting from childhood attempts at illustration, the protagonist pursues his true obsession to art school. But as he learns how the art world really works, he finds that he must adapt his vision to the reality that confronts him.","[35, 18]","dormitory, art school, independent film, serial killer, teenage crush, student",2006-11-10,6.1,68.0,/eV6UL22Zlpsq5XybUupWh0rBOp0.jpg,Terry Zwigoff,102,"Max Minghella, Sophia Myles, John Malkovich, Jim Broadbent, Matt Keeslar"
503,Poseidon,"A packed cruise ship traveling the Atlantic is hit and overturned by a massive wave, compelling the passengers to begin a dramatic fight for their lives.","[12, 28, 18, 53]","new year's eve, fire, drowning, cataclysm, loss of father, atlantic ocean, ball, self-abandonment, shipwreck, giant wave, blackout, ship, daughter, single, escape, capsized ship",2006-05-12,5.5,594.0,/fDPdjGc8SUEDWfTwMaZlCE6NSi3.jpg,Wolfgang Petersen,99,"Kurt Russell, Richard Dreyfuss, Josh Lucas, Jacinda Barrett, Emmy Rossum"
591,The Da Vinci Code,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.","[53, 9648]","paris, holy grail, christianity, monk, based on novel, zurich, secret society, louvre, curator, symbologist, opus dei, heresy, mona lisa, freemason, conspiracy, pentagram, tomb, catholicism, cryptologist, iconography, albino, sect",2006-05-17,6.5,2773.0,/9ejKfNk0LBhSI9AahH4f9NJNZNM.jpg,Ron Howard,149,"Tom Hanks, Audrey Tautou, Ian McKellen, Paul Bettany, Jean Reno"
